2010-01-02	0.5608327190081278
2010-01-03	0.5601500272750854
2010-01-04	0.5606189736953149
2010-01-05	0.5606231987476349
2010-01-06	0.5605996719428471
2010-01-07	0.5600865676596358
2010-01-08	0.560458670824002
2010-01-09	0.5606825351715088
2010-01-10	0.5606271326541901
2010-01-11	0.5605284776006426
2010-01-12	0.5605683553786505
2010-01-13	0.559631757663958
2010-01-14	0.560610568523407
2010-01-15	0.560506458580494
2010-01-16	0.5604395389556884
2010-01-17	0.5603676676750183
2010-01-18	0.5606376815725256
2010-01-19	0.560559603429976
2010-01-20	0.5604796281882695
2010-01-21	0.5602000220255419
2010-01-22	0.5605184491290602
2010-01-23	0.5603872438271841
2010-01-24	0.560374990105629
2010-01-25	0.5604492311294262
2010-01-26	0.5605751822392145
2010-01-27	0.5605656453541347
2010-01-28	0.5605118836675371
2010-01-29	0.5604413239394918
2010-01-30	0.5606546352307001
2010-01-31	0.5605663855870565
2010-02-01	0.560665867021007
2010-02-02	0.5606702480997358
2010-02-03	0.560539021211512
2010-02-04	0.5602717662966529
2010-02-05	0.5595411290140713
2010-02-06	0.5605718834059579
2010-02-07	0.560857355594635
2010-02-08	0.5597969273726146
2010-02-09	0.560506347566843
2010-02-10	0.5606220023972648
2010-02-11	0.560662356706766
2010-02-12	0.5607975721359253
2010-02-13	0.561007171869278
2010-02-14	0.5608615875244141
2010-02-15	0.5604056715965271
2010-02-16	0.5605153020690469
2010-02-17	0.5605660354097685
2010-02-18	0.5605538288752238
2010-02-19	0.5601031051741706
2010-02-20	0.5601280132929484
2010-02-21	0.5605893731117249
2010-02-22	0.5599664101998011
2010-02-23	0.5605874925851821
2010-02-24	0.5599094728628794
2010-02-25	0.5605078524556654
2010-02-26	0.5603701697813498
2010-02-27	0.5606942375500997
2010-02-28	0.5605674130575997
2010-03-01	0.5603965681332809
2010-03-02	0.5606037860824948
2010-03-03	0.5607072114944458
2010-03-04	0.5584160115407861
2010-03-05	0.5606902454580579
2010-03-06	0.560908854007721
2010-03-07	0.5603470802307129
2010-03-08	0.5564657395536249
2010-03-09	0.558744470278422
2010-03-10	0.5606941796011395
2010-03-11	0.5605174493789673
2010-03-12	0.560563462121146
2010-03-13	0.5606466054916381
2010-03-14	0.5607049465179443
2010-03-15	0.5605278177694841
2010-03-16	0.5607336759567261
2010-03-17	0.560562945547558
2010-03-18	0.5605433344841003
2010-03-19	0.560728132724762
2010-03-20	0.5606125593185425
2010-03-21	0.560543030500412
2010-03-22	0.5606387034058571
2010-03-23	0.5606249933657439
2010-03-24	0.5595395855001501
2010-03-25	0.5603850822190981
2010-03-26	0.5606320908195094
2010-03-27	0.5605956486293248
2010-03-28	0.5605977376302084
2010-03-29	0.5605473991098076
2010-03-30	0.5605258241943691
2010-03-31	0.5606558116582724
2010-04-01	0.5605940602042458
2010-04-02	0.5610165745019913
2010-04-03	0.560079832871755
2010-04-04	0.5605937242507935
2010-04-05	0.5606095850467682
2010-04-06	0.5581931105026832
2010-04-07	0.5605788789689541
2010-04-08	0.5606001043319702
2010-04-09	0.5606354607476128
2010-04-10	0.5605815052986145
2010-04-11	0.5603447811944144
2010-04-12	0.5604977928675138
2010-04-13	0.5605794358998537
2010-04-14	0.5606177654117346
2010-04-15	0.5605336871258048
2010-04-16	0.5605876952409744
2010-04-17	0.5606630005334553
2010-04-18	0.5604679126005906
2010-04-19	0.5602802440926835
2010-04-20	0.560571571191152
2010-04-21	0.5604988089923201
2010-04-22	0.5596142465418036
2010-04-23	0.5606855695897882
2010-04-24	0.5612144147356352
2010-04-25	0.5609367110512473
2010-04-26	0.5605654839811653
2010-04-27	0.5604661660534995
2010-04-28	0.5605759328486872
2010-04-29	0.5612921622064379
2010-04-30	0.5601054301133027
2010-05-01	0.5609956681728363
2010-05-02	0.5612297100680215
2010-05-03	0.5609432876110076
2010-05-04	0.5609459958293221
2010-05-05	0.5607561145509993
2010-05-06	0.5606835335493088
2010-05-07	0.5593217564256567
2010-05-08	0.5609625394527729
2010-05-09	0.561056837439537
2010-05-10	0.5606839157439567
2010-05-11	0.5609952235221862
2010-05-12	0.5609400616242335
2010-05-13	0.5607113048087718
2010-05-14	0.5605747273990086
2010-05-15	0.5610478123029073
2010-05-16	0.5612070858478546
2010-05-17	0.5607609868049621
2010-05-18	0.5603589788079262
2010-05-19	0.560585510439989
2010-05-20	0.5606922425072769
2010-05-21	0.5606952147050337
2010-05-22	0.5610594034194947
2010-05-23	0.5611004829406738
2010-05-24	0.5607261385236467
2010-05-25	0.5608334798704494
2010-05-26	0.5600743147562135
2010-05-27	0.5605001282691956
2010-05-28	0.5611183376688706
2010-05-29	0.5610918641090393
2010-05-30	0.5610918998718262
2010-05-31	0.5592329757554191
2010-06-01	0.5607192595799764
2010-06-02	0.5610965757953877
2010-06-03	0.5610926240682602
2010-06-04	0.5610877188240609
2010-06-05	0.5609962463378906
2010-06-06	0.560810998082161
2010-06-07	0.5607516232289766
2010-06-08	0.5579539085256642
2010-06-09	0.5607247400283814
2010-06-10	0.5609050299972296
2010-06-11	0.5606280922889709
2010-06-12	0.560781255364418
2010-06-13	0.5610762611031532
2010-06-14	0.5608276287714641
2010-06-15	0.5608238467463741
2010-06-16	0.5608094371855259
2010-06-17	0.5595265254378319
2010-06-18	0.5609517225197383
2010-06-19	0.5614610314369202
2010-06-20	0.5613516420125961
2010-06-21	0.5609912845221433
2010-06-22	0.5611182014147441
2010-06-23	0.5609655280907949
2010-06-24	0.5601017101138246
2010-06-25	0.5605729034968785
2010-06-26	0.5603329300880432
2010-06-27	0.5602958798408508
2010-06-28	0.5603676363825798
2010-06-29	0.5597518607974052
2010-06-30	0.5604381290349093
2010-07-01	0.5605955938498179
2010-07-02	0.5572089403867722
2010-07-03	0.5604044795036316
2010-07-04	0.5605166355768839
2010-07-05	0.5604603528976441
2010-07-06	0.5606333783694676
2010-07-07	0.5604186534881592
2010-07-08	0.5604256742140826
2010-07-09	0.5605183712073735
