,date,open,high,low,close,volume
1473,2018-03-28,151.65,155.88,150.8,153.03,60.02917
1474,2018-03-29,155.15,161.42,154.14,159.79,59.418543
1475,2018-04-02,157.81,159.2,154.111,155.39,36.795991
1476,2018-04-03,156.55,157.39,150.81,156.11,42.543865
1477,2018-04-04,152.025,155.56,150.51,155.1,49.885584
1478,2018-04-05,161.56,161.575,156.65,159.34,41.449609
1479,2018-04-06,157.73,161.42,156.81,157.2,41.644812
1480,2018-04-09,157.82,160.53,156.04,157.93,34.915227
1481,2018-04-10,157.93,165.98,157.01,165.04,58.947041
1482,2018-04-11,165.36,168.65,163.25,166.32,56.144633
1483,2018-04-12,166.98,167.45,163.1,163.87,38.262956
1484,2018-04-13,164.58,165.7036,163.77,164.52,19.983361
1485,2018-04-16,165.7249,165.78,163.39,164.83,18.119435
1486,2018-04-17,165.83,169.0,165.66,168.66,22.743029
1487,2018-04-18,166.88,168.12,165.77,166.36,20.969568
1488,2018-04-19,166.2,168.33,165.2,168.1,22.234961
1489,2018-04-20,167.79,168.43,165.81,166.28,19.119438
1490,2018-04-23,167.27,168.45,165.09,165.84,23.088102
1491,2018-04-24,165.43,166.1,158.19,159.69,35.079926
1492,2018-04-25,160.1448,161.06,156.19,159.69,41.083581
1493,2018-04-26,173.22,176.27,170.8,174.16,77.556934
1494,2018-04-27,176.81,177.1,172.6,173.59,29.804657
1495,2018-04-30,173.79,175.72,171.71,172.0,20.750478
1496,2018-05-01,172.0,174.02,170.23,173.86,26.025932
1497,2018-05-02,174.246,178.08,174.2,176.07,30.42445
1498,2018-05-03,175.13,176.12,172.12,174.02,24.026071
1499,2018-05-04,173.08,176.98,173.06,176.61,17.677844
1500,2018-05-07,177.35,179.5,177.17,177.97,18.697195
1501,2018-05-08,178.25,179.04,177.11,178.92,15.577211
1502,2018-05-09,179.67,183.01,178.7807,182.66,23.282811
1503,2018-05-10,183.15,186.1292,182.5,185.53,21.071403
1504,2018-05-11,184.85,188.32,184.18,186.99,21.207848
1505,2018-05-14,187.71,187.86,186.2,186.64,15.646744
1506,2018-05-15,184.88,185.29,183.2,184.32,15.421683
1507,2018-05-16,183.6952,184.32,182.66,183.2,16.975495
1508,2018-05-17,182.68,184.06,182.22,183.76,14.840675
1509,2018-05-18,183.49,184.19,182.61,182.68,13.130451
1510,2018-05-21,183.77,185.3,183.13,184.49,13.532864
1511,2018-05-22,184.93,185.42,183.43,183.8,12.731419
1512,2018-05-23,182.5,186.91,182.18,186.9,16.6281
1513,2018-05-24,185.88,186.8,185.03,185.93,12.354742
1514,2018-05-25,186.02,186.33,184.45,184.92,10.956661
1515,2018-05-29,184.34,186.81,183.71,185.74,16.398937
1516,2018-05-30,186.54,188.0,185.25,187.67,13.736866
1517,2018-05-31,187.87,192.72,187.48,191.78,30.782631
1518,2018-06-01,193.065,194.5492,192.07,193.99,17.307245
1519,2018-06-04,191.84,193.98,191.47,193.28,18.939795
1520,2018-06-05,194.3,195.0,192.62,192.94,15.544294
1521,2018-06-06,191.0252,192.53,189.11,191.34,22.55892
1522,2018-06-07,190.75,190.97,186.77,188.18,21.503171
1523,2018-06-08,187.53,189.4754,186.43,189.1,12.677092
1524,2018-06-11,188.81,192.6,188.8,191.54,12.922507
1525,2018-06-12,192.17,193.28,191.56,192.4,11.562704
1526,2018-06-13,192.74,194.5,191.91,192.41,15.853821
1527,2018-06-14,193.1,197.28,192.91,196.81,19.120866
1528,2018-06-15,195.79,197.07,194.64,195.85,21.860931
1529,2018-06-18,194.8,199.58,194.13,198.31,16.826023
1530,2018-06-19,196.2352,197.96,193.79,197.49,19.993996
1531,2018-06-20,199.1,203.55,198.805,202.0,28.230933
1532,2018-06-21,202.76,203.39,200.09,201.5,19.045717
1533,2018-06-22,201.16,202.24,199.31,201.74,17.420188
1534,2018-06-25,200.0,200.0,193.11,196.35,25.275137
1535,2018-06-26,197.6,199.1,196.23,199.0,17.897576
1536,2018-06-27,199.18,200.75,195.8,195.84,18.734408
1537,2018-06-28,195.18,197.34,193.26,196.23,18.172439
1538,2018-06-29,197.32,197.5997,193.955,194.32,15.811602
1539,2018-07-02,193.37,197.45,192.22,197.36,13.961578
1540,2018-07-03,194.55,195.4,192.52,192.73,13.489514
1541,2018-07-05,194.74,198.65,194.03,198.45,19.684193
1542,2018-07-06,198.45,203.64,197.7,203.23,19.740131
1543,2018-07-09,204.93,205.8,202.1201,204.74,18.149437
1544,2018-07-10,204.5,204.91,202.26,203.54,13.190067
1545,2018-07-11,202.22,204.5,201.75,202.54,12.927377
1546,2018-07-12,203.43,207.08,203.19,206.92,15.454706
1547,2018-07-13,207.81,208.43,206.45,207.32,11.503401
1548,2018-07-16,207.5,208.72,206.84,207.23,11.078209
1549,2018-07-17,204.9,210.46,204.84,209.99,15.349892
1550,2018-07-18,209.82,210.99,208.44,209.36,15.334907
1551,2018-07-19,208.77,209.99,207.76,208.09,11.350429
1552,2018-07-20,208.85,211.5,208.5,209.94,16.241508
1553,2018-07-23,210.58,211.62,208.8,210.91,16.720069
1554,2018-07-24,215.11,216.2,212.6,214.67,28.468681
1555,2018-07-25,215.715,218.62,214.27,217.5,64.592585
1556,2018-07-26,174.89,180.13,173.75,176.26,169.503668
1557,2018-07-27,179.87,179.93,173.0,174.89,60.068349
1558,2018-07-30,175.3,175.3,166.56,171.06,65.243387
1559,2018-07-31,170.67,174.24,170.0,172.58,40.356471
1560,2018-08-01,173.93,175.08,170.9,171.65,34.042022
1561,2018-08-02,170.68,176.79,170.27,176.37,32.399954
1562,2018-08-03,177.69,178.85,176.15,177.78,24.763434
1563,2018-08-06,178.97,185.79,178.38,185.69,49.716192
1564,2018-08-07,186.5,188.3,183.72,183.81,33.398562
1565,2018-08-08,184.75,186.85,183.76,185.18,22.20523
1566,2018-08-09,185.8492,186.57,182.48,183.09,19.73212
1567,2018-08-10,182.04,182.1,179.42,180.26,21.50041
1568,2018-08-13,180.1,182.61,178.9,180.05,17.423264
1569,2018-08-14,180.71,181.99,178.62,181.11,19.101995
1570,2018-08-15,179.34,180.87,174.78,179.53,33.020231
1571,2018-08-16,180.42,180.5,174.01,174.7,31.251784
1572,2018-08-17,174.5,176.22,172.04,173.8,24.893176
1573,2018-08-20,174.04,174.57,170.91,172.5,21.518006
1574,2018-08-21,172.81,174.17,171.39,172.62,19.578514
1575,2018-08-22,172.21,174.24,172.13,173.64,16.822583
1576,2018-08-23,173.09,175.55,172.83,172.9,18.053567
1577,2018-08-24,173.7,174.82,172.92,174.645,14.631556
1578,2018-08-27,175.99,178.67,175.79,177.46,17.921935
1579,2018-08-28,178.1,178.2399,175.83,176.26,15.910675
1580,2018-08-29,176.295,176.79,174.75,175.9,18.667201
1581,2018-08-30,175.9,179.7901,175.7,177.64,24.216532
1582,2018-08-31,177.15,177.62,174.9815,175.73,18.065159
1583,2018-09-04,173.5,173.89,168.8,171.16,29.808971
1584,2018-09-05,169.49,171.125,166.67,167.18,31.203944
1585,2018-09-06,166.98,166.98,160.0,162.53,41.509084
1586,2018-09-07,160.31,164.6269,160.16,163.04,24.3006
1587,2018-09-10,163.51,165.01,162.16,164.18,20.19768
1588,2018-09-11,163.94,167.19,163.72,165.94,20.457088
1589,2018-09-12,163.25,164.49,161.8,162.0,24.078118
1590,2018-09-13,162.0,163.32,160.86,161.36,25.453775
1591,2018-09-14,161.715,162.84,160.34,162.32,21.770405
1592,2018-09-17,161.92,162.06,159.77,160.58,21.005321
1593,2018-09-18,159.39,161.7639,158.8656,160.3,22.465236
1594,2018-09-19,160.08,163.44,159.48,163.06,19.628996
1595,2018-09-20,164.5,166.45,164.4722,166.02,18.936038
1596,2018-09-21,166.64,167.25,162.81,162.93,45.9948
1597,2018-09-24,161.03,165.7,160.88,165.41,19.213475
1598,2018-09-25,161.99,165.59,161.15,164.91,27.622806
1599,2018-09-26,164.3,169.3,164.21,166.95,25.252231
1600,2018-09-27,167.55,171.77,167.21,168.84,27.152456
1601,2018-09-28,168.33,168.79,162.56,164.46,34.215638
1602,2018-10-01,163.03,165.88,161.26,162.44,26.407677
1603,2018-10-02,161.58,162.28,158.67,159.33,36.025977
1604,2018-10-03,160.0,163.66,159.53,162.43,23.109456
1605,2018-10-04,161.46,161.46,157.35,158.85,25.23962
1606,2018-10-05,159.21,160.9,156.2,157.33,25.744047
1607,2018-10-08,155.54,158.34,154.39,157.25,24.045968
1608,2018-10-09,157.69,160.59,157.42,157.9,18.844425
1609,2018-10-10,156.82,157.69,151.31,151.38,30.60997
1610,2018-10-11,150.13,154.81,149.16,153.35,35.338901
1611,2018-10-12,156.73,156.89,151.2998,153.74,25.293492
1612,2018-10-15,153.32,155.57,152.55,153.52,15.433521
1613,2018-10-16,155.4,159.46,155.01,158.78,19.180095
1614,2018-10-17,159.56,160.49,157.95,159.42,17.592003
1615,2018-10-18,158.51,158.66,153.28,154.92,21.675084
1616,2018-10-19,155.86,157.35,153.55,154.05,19.761347
1617,2018-10-22,154.76,157.34,154.46,154.78,15.424658
1618,2018-10-23,151.22,154.77,150.85,154.39,19.095032
1619,2018-10-24,154.28,154.65,145.6,146.04,27.744597
1620,2018-10-25,147.73,152.21,147.0,150.95,22.081896
1621,2018-10-26,145.82,149.0,143.8,145.37,31.303341
1622,2018-10-29,148.5,148.83,139.03,142.09,31.336784
1623,2018-10-30,139.935,146.64,139.7419,146.22,50.494278
1624,2018-10-31,155.0,156.4,148.96,151.79,60.101251
1625,2018-11-01,151.52,152.75,149.35,151.75,25.640786
1626,2018-11-02,151.8,154.13,148.96,150.35,24.691195
1627,2018-11-05,150.1,150.19,147.44,148.68,15.969849
1628,2018-11-06,149.31,150.97,148.0,149.94,16.667124
1629,2018-11-07,151.57,153.01,149.83,151.53,21.877372
1630,2018-11-08,150.49,150.94,146.74,147.87,24.145814
1631,2018-11-09,146.75,147.76,144.07,144.96,17.326898
1632,2018-11-12,144.48,145.04,140.4899,141.55,18.540543
1633,2018-11-13,142.0,144.88,141.62,142.16,15.14171
1634,2018-11-14,143.7,145.58,141.55,144.22,22.068384
1635,2018-11-15,142.33,144.84,140.83,143.85,30.32028
1636,2018-11-16,141.07,141.77,137.77,139.53,36.68056
1637,2018-11-19,137.61,137.75,131.21,131.55,44.362679
1638,2018-11-20,127.03,134.1592,126.85,132.43,41.939475
1639,2018-11-21,134.4,137.19,134.13,134.82,25.469735
1640,2018-11-23,133.65,134.5,131.2551,131.73,11.886128
1641,2018-11-26,133.0,137.0,132.78,136.38,24.26364
1642,2018-11-27,135.75,136.6126,133.71,135.0,20.750318
1643,2018-11-28,136.28,136.7899,131.85,136.76,29.847505
1644,2018-11-29,135.92,139.99,135.66,138.68,24.238713
1645,2018-11-30,138.26,140.966,137.36,140.61,25.732577
1646,2018-12-03,143.0,143.6799,140.76,141.09,24.819226
1647,2018-12-04,140.73,143.39,137.16,137.93,30.3074
1648,2018-12-06,133.82,139.7,133.67,139.63,28.218145
1649,2018-12-07,139.25,140.87,136.6566,137.42,21.19546
